"id" "switch" "arsenic" "dist" "assoc" "educ"
"2136" 1 1.24 26.4869995117188 0 10
"2137" 1 0.97 20.7180004119873 0 5
"2138" 1 0.73 8.64900016784668 1 8
"2139" 1 0.82 24.7940006256104 1 9
"2140" 0 0.75 17.5900001525879 0 0
"2141" 0 0.24 4.64200019836426 0 0
"2142" 0 0.11 6.82800006866455 1 0
"2143" 0 0.43 7.50400018692017 1 5
"2144" 0 0.19 7.78999996185303 0 7
"2145" 0 1.05 42.5169982910156 1 0
"2146" 1 0.32 8.41699981689453 1 10
"2147" 0 0.53 27.7329998016357 0 0
"2148" 0 0.42 34.4679985046387 0 3
"2149" 1 0.45 11.2320003509521 0 0
"2150" 0 0.17 2.76699995994568 0 0
"2151" 1 0.55 11.456000328064 0 0
"2152" 0 0.83 23.3810005187988 1 0
"2153" 0 0.06 1.96099996566772 0 5
"2154" 1 0.38 1.99100005626678 1 11
"2155" 0 0.25 5.42000007629395 0 0
"2156" 1 0.38 5.76100015640259 0 0
"2157" 0 0.45 7.40799999237061 1 5
"2158" 0 0.45 9.53299999237061 1 5
"2159" 0 0.19 9.53299999237061 0 5
"2160" 0 0.05 12.8269996643066 1 5
"2161" 0 0.22 8.62899971008301 0 0
"2162" 1 0.51 32.4879989624023 1 8
"2163" 1 0.74 31.2150001525879 0 5
"2164" 0 0.19 3.63899993896484 0 5
"2165" 0 0.39 58.3450012207031 1 11
"2166" 0 0.15 3.91199994087219 1 0
"2167" 0 0.05 9.01200008392334 1 5
"2168" 0 0.4 16.2849998474121 1 0
"2169" 1 0.75 12.2410001754761 1 5
"2170" 0 0.29 3.94300007820129 1 0
"2171" 0 0.28 5.53999996185303 1 0
"2172" 0 0.37 12.8719997406006 1 0
"2173" 0 0.65 35.4780006408691 1 8
"2174" 0 0.19 5.46799993515015 0 0
"2175" 1 1.04 39.5410003662109 0 5
"2176" 1 1.47 40.0449981689453 0 10
"2177" 1 0.63 29.5319995880127 0 5
"2178" 0 1.07 2.10899996757507 0 8
"2179" 1 2.11 23.1089992523193 0 7
"2180" 0 1.5 7.36999988555908 0 11
"2181" 0 0.42 10.5509996414185 0 0
"2182" 0 1.8 16.6860008239746 1 0
"2183" 1 1.8 25.9710006713867 0 0
"2184" 0 0.05 11.7740001678467 1 11
"2185" 1 2.65 7.76300001144409 1 11
"2186" 1 1.9 8.96700000762939 1 0
"2187" 0 1.71 13.5729999542236 1 0
"2188" 0 2.44 45.5330009460449 0 5
"2189" 1 0.52 32.5309982299805 0 5
"2190" 1 0.99 40.9480018615723 1 11
"2191" 1 0.93 58.7459983825684 0 0
"2192" 1 0.95 74.7040023803711 0 0
"2193" 0 0.95 55.1100006103516 0 7
"2194" 0 1.56 26.7220001220703 0 8
"2195" 0 1.48 19.1569995880127 0 0
"2196" 1 1.53 16.2320003509521 0 10
"2197" 1 1.48 23.8390007019043 1 0
"2198" 1 1.06 57.3409996032715 0 10
"2199" 0 1.03 53.8120002746582 0 0
"2200" 0 0.67 18.8659992218018 0 10
"2201" 0 0.58 26.4820003509521 0 10
"2202" 0 0.49 15.826000213623 1 7
"2203" 1 0.67 27.9290008544922 0 0
"2204" 0 0.56 27.4120006561279 1 0
"2205" 0 0.31 10.9779996871948 1 11
"2206" 1 0.53 15.4160003662109 0 7
"2207" 1 0.69 33.4300003051758 0 12
"2208" 1 0.83 48.3339996337891 0 5
"2209" 1 1.11 61.4070014953613 0 0
"2210" 0 0.63 59.6419982910156 1 6
"2211" 1 1.22 34.2820014953613 0 0
"2212" 1 0.98 38.7849998474121 0 9
"2213" 1 1.04 35.7490005493164 0 11
"2214" 1 0.94 41.5890007019043 0 0
"2215" 0 2.16 5.3600001335144 0 10
"2216" 1 1.46 26.0100002288818 0 0
"2217" 0 0.05 8.36400032043457 1 7
"2218" 1 0.93 24.5009994506836 0 7
"2219" 0 0.53 23.7919998168945 0 8
"2220" 1 0.98 29.7159996032715 0 5
"2221" 0 0.75 28 0 5
"2222" 1 0.6 45.0279998779297 1 4
"2223" 1 1.47 48.7729988098145 1 0
"2224" 1 2.41 43.5589981079102 0 5
"2225" 1 0.75 78.5329971313477 1 8
"2226" 0 1.02 84.3929977416992 0 5
"2227" 0 1.28 88.4189987182617 1 5
"2228" 0 1.16 124.914001464844 1 5
"2229" 0 1.46 150.210998535156 0 5
"2230" 0 1.34 110.517997741699 1 5
"2231" 1 2 79.3160018920898 1 0
"2232" NA 1.12 47.0019989013672 NA NA
"2233" 1 1.15 41.9739990234375 0 6
"2234" 1 1.09 59.7949981689453 0 10
"2235" 1 1.38 102.73999786377 1 10
"2236" 1 1.99 91.3730010986328 1 8
"2237" 1 2.21 134.421005249023 0 8
"2238" 1 1.67 152.891006469727 1 0
"2239" 0 1.49 49.5449981689453 1 0
"2240" 0 1.24 39.0690002441406 1 0
"2241" 1 1.57 111.248001098633 1 5
"2242" 1 0.75 69.3899993896484 1 0
"2243" 1 1.19 28.882999420166 0 0
"2244" 1 1.24 17.4820003509521 1 5
"2245" 0 1.39 11.2089996337891 1 5
"2246" 1 1.09 20.5739994049072 1 7
"2247" 1 0.98 36.3489990234375 1 0
"2248" 1 1.13 30.2099990844727 1 0
"2249" 1 0.72 32.0999984741211 1 0
"2250" 1 0.95 17.9969997406006 1 0
"2251" 1 1.51 29.5340003967285 1 0
"2252" 1 1.35 17.1539993286133 1 0
"2253" 1 1.42 12.4029998779297 1 0
"2254" 0 0.05 6.31099987030029 1 0
"2255" 0 1.43 38.1459999084473 1 10
"2256" 1 1.45 144.143997192383 0 5
"2257" 0 0.75 22.738000869751 0 0
"2258" 0 0.98 10.3970003128052 0 8
"2259" 0 0.05 3.17400002479553 1 6
"2260" 1 0.72 5.27199983596802 1 0
"2261" 0 0.28 6.76999998092651 1 0
"2262" 1 1.89 20.5139999389648 1 0
"2263" 0 0.43 4.53800010681152 1 5
"2264" 0 1.72 36.0069999694824 0 9
"2265" 0 1.92 29.4409999847412 0 0
"2266" 0 0.42 6.37099981307983 1 5
"2267" 0 0.44 4.65700006484985 1 13
"2268" 0 0.55 17.6389999389648 1 10
"2269" 0 0.37 7.82299995422363 0 10
"2270" 0 0.53 32.5060005187988 0 5
"2271" 1 1.29 35.6689987182617 1 7
"2272" 1 0.76 35.6689987182617 0 11
"2273" 0 0.53 39.9550018310547 0 4
"2274" 1 1.14 59.4199981689453 0 5
"2275" 1 0.7 60.4790000915527 1 8
"2276" 0 0.62 84.7519989013672 0 0
"2277" 0 0.69 60.7509994506836 0 6
"2278" 1 1.38 68.6460037231445 0 11
"2279" 1 0.98 24.507999420166 0 0
"2280" 0 0.29 13.1719999313354 0 10
"2281" 1 0.58 14.1719999313354 0 9
"2282" 0 0.36 8.1879997253418 0 0
"2283" 1 0.93 32.9910011291504 1 10
"2284" 1 1.29 29.1690006256104 0 0
"2285" 1 0.77 24.7399997711182 0 10
"2286" 0 1.23 17.2590007781982 0 0
"2287" 1 0.05 3.32999992370605 0 0
"2288" 0 0.94 8.52400016784668 1 9
"2289" 1 0.62 42.6180000305176 0 0
"2290" 1 1.05 54.193000793457 1 0
"2291" 0 0.85 32.2879981994629 1 8
"2292" 1 0.94 12.6780004501343 1 8
"2293" 0 0.82 36.568000793457 0 0
"2294" 0 0.72 49.7610015869141 0 0
"2295" 0 0.61 41.0979995727539 0 0
"2296" 0 0.72 12.1040000915527 0 0
"2297" 0 0.32 5.79699993133545 1 8
"2298" 1 1.14 66.4540023803711 0 5
"2299" 0 0.69 37.6959991455078 0 0
"2300" 0 1.02 22.3250007629395 0 0
"2301" 0 0.33 5.86999988555908 1 12
"2302" 1 0.05 13.4479999542236 0 6
"2303" 1 0.62 43.9539985656738 0 4
"2304" 0 0.28 0.034000001847744 0 0
"2305" 0 0.66 17.7099990844727 1 0
"2306" 0 0.49 10.5579996109009 0 3
"2307" 0 0.42 3.73200011253357 0 9
"2308" 1 0.43 4.12400007247925 0 0
"2309" 0 0.57 21.9699993133545 0 5
"2310" 0 0.52 24.0480003356934 0 0
"2311" 0 0.52 21.1459999084473 0 11
"2312" 0 0.39 5.89699983596802 1 9
"2313" 0 0.38 2.38599991798401 0 0
"2314" 0 0.36 8.86600017547607 1 11
"2315" 0 0.37 3.14599990844727 0 0
"2316" 0 0.34 0.544000029563904 1 0
"2317" 0 0.51 13.96399974823 0 0
"2318" 0 0.43 11.6809997558594 1 4
"2319" 0 0.65 22.2830009460449 1 5
"2320" 0 0.68 11.0609998703003 0 0
"2321" 0 3.73 173.871994018555 0 10
"2322" 0 1.14 89.2279968261719 0 0
"2323" 1 1.35 16.6439990997314 0 12
"2324" 0 1 5.46099996566772 0 12
"2325" 0 0.41 9.77099990844727 0 10
"2326" 0 1.78 23.1730003356934 0 0
"2327" 1 0.46 10.298999786377 0 0
"2328" 0 0.46 29.4979991912842 0 0
"2329" 0 0.75 16.1560001373291 0 12
"2330" 0 0.66 22.4080009460449 0 0
"2331" 0 0.28 2.61100006103516 0 0
"2332" 0 0.48 13.7569999694824 0 0
"2333" 0 0.63 14.2159996032715 0 5
"2334" 1 0.05 14.7069997787476 0 10
"2335" 0 0.13 12.3059997558594 0 10
"2336" 1 1.18 36.0530014038086 0 5
"2337" 0 0.36 27.5610008239746 0 5
"2338" 1 1.05 11.5069999694824 0 10
"2339" 0 1.43 8.28699970245361 1 14
"2340" 0 0.47 11.3369998931885 1 14
"2341" 0 0.81 12.2259998321533 1 3
"2342" 0 1.25 35.4500007629395 0 10
"2343" 0 0.96 10.0299997329712 0 7
"2344" 0 0.33 3.23799991607666 0 0
"2345" 0 0.53 18.9330005645752 0 0
"2346" 0 0.05 2.99600005149841 0 5
"2347" 0 0.71 11.0150003433228 1 8
"2348" 0 0.31 5.70900011062622 0 5
"2349" 0 0.28 8.80399990081787 0 5
"2350" 0 0.05 7.90700006484985 1 5
"2351" 0 0.05 13.581000328064 0 5
"2352" 0 0.34 6.74900007247925 1 9
"2353" 0 0.21 5.31199979782104 0 3
"2354" 1 0.29 10.0150003433228 0 5
"2355" 0 0.06 4.85099983215332 0 5
"2356" 1 0.16 17.0380001068115 0 5
"2357" 0 1.78 13.1949996948242 0 7
"2358" 0 0.14 9.26599979400635 0 5
"2359" 0 1.32 34.7220001220703 0 5
"2360" 0 0.06 14.6599998474121 0 0
"2361" 0 0.56 24.6949996948242 0 0
"2362" 1 0.2 17.6410007476807 0 5
"2363" 0 0.11 4.43200016021729 0 0
"2364" 1 0.72 41.4830017089844 1 10
"2365" 1 1.21 39.8720016479492 0 0
"2366" 1 1.44 33.1520004272461 0 10
"2367" 0 0.22 44.2039985656738 0 10
"2368" 0 0.16 39.4879989624023 0 5
"2369" 1 0.81 22.5109996795654 0 0
"2370" 0 0.33 17.9409999847412 0 9
"2371" 1 1.63 26.7399997711182 0 8
"2372" 0 0.87 6.85599994659424 1 10
"2373" 0 0.39 54.7229995727539 0 5
"2374" 1 0.56 34.9690017700195 0 5
"2375" 1 0.19 19.9589996337891 1 11
"2376" 1 1.92 10.3979997634888 1 0
"2377" 1 1.4 24.2959995269775 1 0
"2378" 0 0.91 38.931999206543 1 5
"2379" 1 0.53 26.7929992675781 0 9
"2380" 1 1.34 33.9059982299805 1 5
"2381" 1 1.43 27.0259990692139 1 12
"2382" 0 1 45.6860008239746 0 13
"2383" 1 1.07 38.8600006103516 0 10
"2384" 1 0.65 8.27700042724609 0 10
"2385" 0 1.49 12.5979995727539 0 4
"2386" 0 0.05 38.3199996948242 1 8
"2387" 1 0.71 28.2250003814697 1 10
"2388" 1 1.03 39.9339981079102 0 9
"2389" 1 1.95 35.2410011291504 0 9
"2390" 1 1.08 10.1569995880127 0 10
"2391" 0 1.05 7.24200010299683 0 0
"2392" 1 0.89 40.0709991455078 0 12
"2393" 1 2.61 61.5379981994629 0 8
"2394" 1 3.03 57.1049995422363 0 8
"2395" 1 4.77 38.882999420166 0 5
"2396" 1 1.1 59.5180015563965 0 10
"2397" 1 1.37 40.5449981689453 0 0
"2398" 1 1.41 21.2959995269775 0 0
"2399" 1 1.27 33.4389991760254 0 8
"2400" 1 0.93 34.5029983520508 0 10
"2401" 1 0.91 16.2280006408691 0 0
"2402" 1 1.04 51.7389984130859 0 0
"2403" 1 1.54 41.6549987792969 0 5
"2404" 1 0.92 48.0120010375977 0 5
"2405" 1 1.64 40.2379989624023 0 5
"2406" 1 1.43 31.3339996337891 0 0
"2407" 0 0.44 42.6450004577637 0 0
"2408" 1 0.85 16.9440002441406 0 0
"2409" 1 0.71 17.9589996337891 0 5
"2410" 1 0.96 17.7670001983643 0 0
"2411" 1 0.75 22.6790008544922 0 0
"2412" 1 1.29 32.9659996032715 1 0
"2413" 1 0.87 21.9389991760254 0 0
"2414" 1 0.58 37.3089981079102 0 0
"2415" 1 0.73 14.414999961853 0 10
"2416" 1 1.8 17.1840000152588 0 10
"2417" 1 1.82 63.5620002746582 0 0
"2418" 1 1.66 62.9599990844727 0 0
"2419" 1 2.31 79.7850036621094 1 14
"2420" 1 0.88 46.5270004272461 0 0
"2421" 0 1.23 39.7809982299805 0 0
"2422" 0 0.36 11.0329999923706 0 8
"2423" 0 0.49 6.82800006866455 0 8
"2424" 1 1.71 29.2119998931885 0 0
"2425" 1 0.87 25.4160003662109 0 5
"2426" 1 0.76 21.4209995269775 0 0
"2427" 1 0.79 35.9720001220703 0 0
"2428" 1 1.23 55.6619987487793 0 0
"2429" 0 0.49 46.0730018615723 0 0
"2430" 1 0.82 43.3819999694824 0 0
"2431" 0 0.49 12.9919996261597 0 0
"2432" 0 0.17 24.7070007324219 0 0
"2433" 0 0.33 30.4829998016357 0 0
"2434" 0 2.01 35.2190017700195 0 0
"2435" 1 1.74 40.7849998474121 0 0
"2436" 1 0.71 42.2350006103516 0 0
"2437" 0 1.78 46.9720001220703 0 0
"2438" 0 1.74 83.9049987792969 0 0
"2439" 0 2.22 35.1800003051758 0 5
"2440" 0 1.29 156.018005371094 0 0
"2441" 0 2.87 116.516998291016 0 0
"2442" 0 1.71 111.880996704102 0 5
"2443" 1 2.21 114.776000976562 0 10
"2444" 1 2.58 119.876998901367 1 8
"2445" 1 1.69 150.330993652344 0 0
"2446" 1 1.33 168.283996582031 1 8
"2447" 1 2.23 61.9500007629395 0 0
"2448" 1 0.7 61.2159996032715 0 0
"2449" 1 1.45 44.7550010681152 0 0
"2450" 1 1.2 34.742000579834 0 0
"2451" 1 1.22 58.5359992980957 0 0
"2452" 0 1.36 49.7910003662109 0 5
"2453" 1 1.99 53.4830017089844 0 0
"2454" 1 1.12 57.4410018920898 0 0
"2455" 1 0.88 16.0330009460449 0 5
"2456" 1 1.64 19.4230003356934 1 5
"2457" 1 1.37 15.2980003356934 1 5
"2458" 1 1.01 8.14000034332275 0 5
"2459" 0 0.62 34.9580001831055 0 5
"2460" 1 1.14 41.5369987487793 0 10
"2461" 0 1.69 50.3950004577637 0 5
"2462" 1 2.38 49.7620010375977 0 5
"2463" 1 1.6 41.6619987487793 0 5
"2464" 1 1.51 32.2490005493164 1 0
"2465" 1 1.28 23.2670001983643 1 0
"2466" 0 1.4 34.2929992675781 0 0
"2467" 0 1.2 50.8320007324219 1 0
"2468" 1 1.35 64.6559982299805 0 0
"2469" 0 1.14 46.4090003967285 0 0
"2470" 0 2.08 31.7229995727539 0 5
"2471" 0 1.7 17.8840007781982 0 0
"2472" 1 1.07 20.6979999542236 0 5
"2473" 0 1.19 25.7940006256104 0 0
"2474" 1 1.32 42.3120002746582 0 4
"2475" 1 2.01 43.7369995117188 0 5
"2476" 0 2.88 38.7459983825684 0 5
"2477" 1 1.24 15.0550003051758 0 5
"2478" 0 2.89 7.55299997329712 0 5
"2479" 1 2.77 26.5049991607666 0 5
"2480" 1 0.78 35.5870018005371 0 11
"2481" 0 1.99 18.8199996948242 0 5
"2482" 0 0.05 17.3150005340576 0 5
"2483" 1 2.25 25.5149993896484 0 5
"2484" 1 1.41 14.7910003662109 0 5
"2485" 0 0.66 8.7209997177124 0 5
"2486" 1 0.62 4.13600015640259 0 0
"2487" 1 1.28 19.2740001678467 0 0
"2488" 1 1.51 31.3470001220703 0 0
"2489" 1 0.75 30.9449996948242 0 0
"2490" 1 0.79 35.8720016479492 0 0
"2491" 1 0.63 50.4580001831055 0 0
"2492" 1 0.68 53.818000793457 0 0
"2493" 1 1.25 52.1319999694824 0 0
"2494" 1 1.09 54.0169982910156 0 0
"2495" 0 0.66 49.0550003051758 0 0
"2496" 1 1.11 39.1030006408691 0 0
"2497" 1 0.73 27.6159992218018 0 0
"2498" 0 0.4 23.2110004425049 0 0
"2499" 1 2.2 35.484001159668 0 0
"2500" 1 1.01 53.8450012207031 0 0
"2501" 0 0.56 49.4410018920898 0 0
"2502" 0 0.64 69.0849990844727 0 0
"2503" 1 0.67 65.2750015258789 0 0
"2504" 1 1.11 88.0429992675781 0 0
"2505" 1 1.38 62.625 0 0
"2506" 1 0.18 80.7699966430664 0 8
"2507" 0 0.85 62.048999786377 0 0
"2508" 0 0.8 69.1989974975586 0 0
"2509" 1 1.26 42.8030014038086 0 0
"2510" 0 1.96 36.875 0 0
"2511" 0 0.34 33.2999992370605 0 0
"2512" 0 0.92 36.4939994812012 0 0
"2513" 0 0.87 48.3889999389648 0 6
"2514" 1 3.93 24.9479999542236 0 0
"2515" 1 1.01 32.7620010375977 0 0
"2516" 0 1.81 60.5789985656738 0 0
"2517" 0 3.92 82.870002746582 0 0
"2518" 0 1.68 62.5139999389648 0 0
"2519" 1 1.23 64.1149978637695 0 0
"2520" 1 0.75 82.0270004272461 0 0
"2521" 1 0.74 38.9469985961914 0 0
"2522" 1 1.2 34.3310012817383 0 0
"2523" 1 2.04 39.4220008850098 0 0
"2524" 0 1.34 26.5179996490479 0 0
"2525" 0 1.19 29.2150001525879 0 0
"2526" 0 0.63 49.8540000915527 0 0
"2527" 0 1.13 97.5130004882812 0 0
"2528" 0 2.24 90.9240036010742 0 0
"2529" 1 2.61 79.0080032348633 0 0
"2530" 0 2.21 80.8440017700195 0 0
"2531" 0 1.35 54.5050010681152 0 0
"2532" 1 0.64 57.7369995117188 0 0
"2533" 1 2 89.9710006713867 0 0
"2534" 0 2.85 87.0189971923828 1 0
"2535" 0 2.09 87.140998840332 0 0
"2536" 0 1.9 68.4229965209961 0 0
"2537" 1 3.58 94.0869979858398 0 0
"2538" 0 3.31 83.3099975585938 0 0
"2539" 1 0.89 16.4340000152588 0 0
"2540" 0 0.19 18.4860000610352 0 10
"2541" 0 0.6 59.7610015869141 0 0
"2542" 0 2.47 37.5789985656738 0 0
"2543" 1 1.76 44.4720001220703 1 8
"2544" 1 2.87 53.564998626709 1 10
"2545" 1 2.59 6.84800004959106 1 10
"2546" 0 0.48 56.515998840332 1 10
"2547" 1 2.82 47.2849998474121 1 10
"2548" 1 1.7 66.9189987182617 0 0
"2549" 1 1.81 51.2509994506836 0 0
"2550" 1 2.43 39.351001739502 0 0
"2551" 0 0.51 59.2840003967285 0 0
"2552" 1 2.55 54.2410011291504 0 0
"2553" 1 1.91 55.2060012817383 0 0
"2554" 1 2.17 33.609001159668 0 0
"2555" 1 1.23 75.4710006713867 0 9
"2556" 1 3.17 19.2240009307861 0 0
"2557" 1 2.41 15.8900003433228 0 0
"2558" 1 1.37 5.51200008392334 0 0
"2559" 1 2.4 17.1650009155273 0 0
"2560" 1 1.71 19.2590007781982 0 0
"2561" 1 2.92 12.9670000076294 0 0
"2562" 1 1.81 20.5170001983643 0 0
"2563" 0 0.19 8.16199970245361 0 5
"2564" 0 0.05 22.8850002288818 1 10
"2565" 0 0.05 11.9490003585815 1 8
"2566" 0 0.05 16.5580005645752 1 8
"2567" 1 2.93 17.6509990692139 1 10
"2568" 0 0.05 10.8229999542236 1 5
"2569" 1 0.97 28.8369998931885 0 0
"2570" 1 2.86 39.7529983520508 0 0
"2571" 1 3.16 41.4620018005371 0 0
"2572" 1 2.63 71.7490005493164 0 0
"2573" 1 1.91 59.4710006713867 0 0
"2574" 1 1.1 27.4650001525879 0 10
"2575" 1 4.68 82.8140029907227 0 0
"2576" 1 4.27 76.9160003662109 0 0
"2577" 1 2.31 40.6980018615723 0 0
"2578" 1 1.6 15.3579998016357 0 0
"2579" 1 2.47 17.7310009002686 0 0
"2580" 0 2.3 11.0410003662109 1 10
"2581" 1 1.77 33.2529983520508 0 10
"2582" 0 0.19 49.3040008544922 0 10
"2583" 1 2.24 33.3300018310547 0 10
"2584" 1 3.09 50.0449981689453 0 5
"2585" 1 0.58 54.798999786377 0 8
"2586" 1 1.79 47.4269981384277 0 0
"2587" 1 2.95 60.5419998168945 0 0
"2588" 1 7.57 76.1129989624023 0 0
"2589" 1 3.67 77.9830017089844 0 6
"2590" 1 1.63 82.75 1 7
"2591" 1 2.21 57.5709991455078 0 9
"2592" 1 2.2 82.7590026855469 0 0
"2593" 1 1.37 106.053001403809 0 9
"2594" 1 1.25 78.6790008544922 0 9
"2595" 1 2.59 9.99400043487549 0 10
"2596" 1 1.71 100.549003601074 0 10
"2597" 1 3.03 10.3660001754761 0 12
"2598" 1 1.06 6.11499977111816 0 0
"2599" 1 2.52 25.0030002593994 0 10
"2600" 1 1 28.4309997558594 0 6
"2601" 0 2.05 29.3299999237061 1 4
"2602" 1 3.29 35.3079986572266 1 5
"2603" 0 1.44 25.1499996185303 0 10
"2604" 0 1.46 9.29500007629395 0 5
"2605" 0 0.47 9.16199970245361 0 5
"2606" 0 0.39 13.7259998321533 0 6
"2607" 1 1.32 12.503999710083 0 5
"2608" 0 0.48 18.4799995422363 1 5
"2609" 0 0.5 21.2940006256104 0 4
"2610" 1 0.52 7.72800016403198 1 0
"2611" 0 0.27 11.2229995727539 0 0
"2612" 0 0.38 21.8080005645752 0 0
"2613" 0 0.18 15.0930004119873 0 7
"2614" 1 1.04 20.2980003356934 0 0
"2615" 0 0.41 15.1400003433228 0 0
"2616" 1 0.89 25.257999420166 0 0
"2617" 0 0.28 38.4379997253418 0 11
"2618" 1 0.92 19.4799995422363 0 5
"2619" 0 0.3 18.5259990692139 0 0
"2620" 0 0.31 11.2399997711182 0 0
"2621" 0 0.42 9.64900016784668 0 0
"2622" 0 0.27 12.4519996643066 0 0
"2623" 1 0.53 7.65899991989136 0 0
"2624" 1 0.54 14.3629999160767 0 0
"2625" 1 0.53 19.4190006256104 0 0
"2626" 1 0.43 22.0879993438721 0 0
"2627" 1 2.82 7.24499988555908 0 0
"2628" 1 0.84 21.2810001373291 0 0
"2629" 1 1.34 40.0769996643066 0 0
"2630" 1 1.19 31.3990001678467 0 10
"2631" 1 0.95 49.7760009765625 0 0
"2632" 0 3.12 84.5869979858398 0 0
"2633" 1 3.1 78.0189971923828 0 0
"2634" 1 3.04 88.1309967041016 0 0
"2635" 0 0.17 39.5960006713867 0 0
"2636" 1 0.58 31.4969997406006 0 0
"2637" 1 0.22 35.1180000305176 0 0
"2638" 0 0.05 25.5919990539551 0 0
"2639" 0 0.27 31.7749996185303 0 0
"2640" 0 0.14 31.6919994354248 0 9
"2641" 0 0.09 26.1410007476807 0 10
"2642" 0 0.16 13.9090003967285 0 0
"2643" 0 0.08 8.40499973297119 0 0
"2644" 0 0.05 9.40100002288818 1 0
"2645" 0 0.05 21.2369995117188 0 0
"2646" 0 0.42 12.8809995651245 0 0
"2647" 1 0.05 16.7719993591309 0 0
"2648" 0 0.21 12.7749996185303 0 0
"2649" 0 0.05 15.3020000457764 0 0
"2650" 0 1.64 40.4519996643066 0 10
"2651" 0 1.48 47.1269989013672 0 8
"2652" 1 1.46 23.2240009307861 0 8
"2653" 0 0.69 11.8500003814697 0 0
"2654" 0 0.05 13.3140001296997 0 4
"2655" 1 0.46 14.0989999771118 1 3
"2656" 1 0.09 20.2569999694824 0 3
"2657" 0 0.23 4.76200008392334 0 4
"2658" 1 0.05 6.04899978637695 1 8
"2659" 0 0.11 2.63000011444092 0 10
"2660" 0 0.45 8.68599987030029 0 4
"2661" 1 0.4 10.6140003204346 0 10
"2662" 0 0.24 13.9329996109009 0 10
"2663" 0 0.39 9.76099967956543 0 5
"2664" 0 0.13 24.6299991607666 0 7
"2665" 1 0.05 17.8530006408691 1 6
"2666" 0 0.15 11.7530002593994 1 5
"2667" 0 0.51 12.125 0 12
"2668" 0 0.23 3.76399993896484 0 14
"2669" 1 0.63 29.7399997711182 1 12
"2670" 0 0.42 22.0049991607666 1 5
"2671" 0 0.05 9.87800025939941 0 8
"2672" 0 0.08 26.2329998016357 0 0
"2673" 1 0.53 15.3450002670288 0 0
"2674" 1 0.61 51.6360015869141 0 0
"2675" 0 0.69 49.9269981384277 0 10
"2676" 0 0.94 62.9259986877441 0 0
"2677" 1 0.67 17.2700004577637 0 0
"2678" 0 0.38 43.9570007324219 0 10
"2679" 0 1.23 35.601001739502 0 11
"2680" 0 0.92 40.1069984436035 1 0
"2681" 0 0.3 37.1959991455078 0 0
"2682" 1 1.71 57.701000213623 0 0
"2683" 1 1.22 42.8930015563965 0 0
"2684" 0 0.05 4.78800010681152 0 0
"2685" 1 4.19 31.5410003662109 0 5
"2686" 1 2.03 64.088996887207 1 8
"2687" 1 3.96 38.617000579834 0 9
"2688" 1 3.78 42.9000015258789 0 0
"2689" 1 2.56 43.8800010681152 0 5
"2690" 1 2.13 100.464996337891 0 0
"2691" 1 4.53 123.581001281738 0 0
"2692" 1 2.85 143.164993286133 0 0
"2693" 1 5.14 163.820007324219 0 0
"2694" 1 5.11 156.688995361328 0 0
"2695" 1 2.29 144.708999633789 1 5
"2696" 1 3.21 154.595993041992 0 6
"2697" 1 1.76 134.102996826172 0 8
"2698" 1 4.75 228.537002563477 0 0
"2699" 0 0.1 34.617000579834 1 5
"2700" 0 0.43 42.5559997558594 1 5
"2701" 1 0.06 55.4980010986328 1 5
"2702" 1 0.14 36.9529991149902 1 5
"2703" 0 2.38 58.6119995117188 0 5
"2704" 1 1.56 63.5800018310547 1 5
"2705" 1 0.85 53.125 0 5
"2706" 0 1.12 61.3689994812012 0 5
"2707" 0 0.44 15.8620004653931 0 0
"2708" 1 0.7 21.5779991149902 0 0
"2709" 1 1.34 20.5359992980957 0 5
"2710" 0 0.91 33.7879981994629 0 5
"2711" 0 0.3 29.9209995269775 0 0
"2712" 0 0.37 26.3209991455078 0 5
"2713" 1 1.19 8.9689998626709 0 5
"2714" 0 0.69 8.30099964141846 1 0
"2715" 0 1.2 24.1410007476807 1 0
"2716" 1 1.17 48.7690010070801 0 0
"2717" 0 0.75 53.306999206543 1 5
"2718" 0 0.88 64.1259994506836 1 5
"2719" 0 1 149.292999267578 1 8
"2720" 0 1.96 130.20100402832 1 10
"2721" 0 1.24 114.263000488281 1 8
"2722" 0 0.77 110.458999633789 1 8
"2723" 0 0.19 88.3040008544922 1 8
"2724" 0 0.67 112.754997253418 1 7
"2725" 1 0.75 106.755996704102 0 5
"2726" 0 1.24 84.6060028076172 0 5
"2727" 0 1.48 90.4459991455078 0 5
"2728" 1 0.65 60.8969993591309 0 0
"2729" 0 0.05 23.2590007781982 1 9
"2730" 0 0.05 22.7099990844727 1 9
"2731" 0 0.23 15.8360004425049 1 9
"2732" 0 0.05 16.0240001678467 1 9
"2733" 0 0.27 23.6900005340576 1 9
"2734" 1 0.16 7.72900009155273 0 5
"2735" 0 0.05 7.14099979400635 0 5
"2736" 0 0.05 22.8600006103516 0 0
"2737" 0 0.07 13.9739999771118 0 5
"2738" 1 1.02 3.69700002670288 0 0
"2739" 0 0.16 15.875 0 0
"2740" 1 1.56 22.5650005340576 0 5
"2741" 0 1.52 8.17800045013428 0 5
"2742" 1 1.25 20.5639991760254 0 5
"2743" 0 0.44 21.4020004272461 0 6
"2744" 1 0.05 20.3320007324219 0 5
"2745" 1 0.56 20.9260005950928 0 0
"2746" 1 1.24 17.867000579834 0 0
"2747" 0 0.05 29.2110004425049 0 10
